Wavelength (nm)	Transmission (%)
348.9	0.0017358209
349.0	0.00099424387
349.1	0.00075448178
349.2	0.00057253836
349.3	0.00049026442
349.4	0.00041981327
349.5	0.0003818941
349.6	0.00034739994
349.7	0.00032982003
349.8	0.00031312973
349.9	0.00038508626
350.0	0.00047357824
350.1	0.00036110697
350.2	0.00027534678
350.3	0.00027011788
350.4	0.00026498827
350.5	0.0002677854
350.6	0.00027061206
350.7	0.00028123377
350.8	0.00029227239
350.9	0.00031343467
351.0	0.00033612924
351.1	0.00037362424
351.2	0.00041530177
351.3	0.00048117819
351.4	0.00055750412
351.5	0.00067876128
351.6	0.00082639188
351.7	0.0010716713
351.8	0.0013897516
351.9	0.0019851397
352.0	0.0028356001
352.1	0.0057061935
352.2	0.011482805
352.3	0.012004482
352.4	0.01254986
352.5	0.013222602
352.6	0.013931406
352.7	0.01159748
352.8	0.009654556
352.9	0.0083799931
353.0	0.0072736938
353.1	0.0069538842
353.2	0.006648136
353.3	0.0069515394
353.4	0.0072687894
353.5	0.0081475644
353.6	0.0091325808
353.7	0.010368874
353.8	0.011772526
353.9	0.011971836
354.0	0.01217452
354.1	0.010461936
354.2	0.0089902597
354.3	0.0072762177
354.4	0.0058889671
354.5	0.0049344424
354.6	0.0041346336
354.7	0.0036712904
354.8	0.0032598712
354.9	0.003018259
355.0	0.0027945544
355.1	0.0027293164
355.2	0.0026656015
355.3	0.0027608802
355.4	0.0028595645
355.5	0.0031354988
355.6	0.0034380595
355.7	0.0039650252
355.8	0.0045727611
355.9	0.0053801613
356.0	0.006330122
356.1	0.0069429358
356.2	0.0076150756
356.3	0.007076028
356.4	0.0065751379
356.5	0.0054946347
356.6	0.0045916924
356.7	0.0038403154
356.8	0.0032118926
356.9	0.0027368438
357.0	0.0023320562
357.1	0.0020689948
357.2	0.0018356074
357.3	0.0017148012
357.4	0.0016019457
357.5	0.0015710799
357.6	0.0015408089
357.7	0.0015817239
357.8	0.0016237254
357.9	0.0017404649
358.0	0.0018655975
358.1	0.0020767039
358.2	0.0023116986
358.3	0.002626096
358.4	0.0029832524
358.5	0.0033063215
358.6	0.0036643771
358.7	0.0037100477
358.8	0.0037562876
358.9	0.0034321247
359.0	0.0031359367
359.1	0.0027624175
359.2	0.002433388
359.3	0.0021465894
359.4	0.0018935929
359.5	0.0016682385
359.6	0.0014697033
359.7	0.0013315616
359.8	0.0012064043
359.9	0.0011391288
360.0	0.001075605
360.1	0.0010584232
360.2	0.001041516
360.3	0.0010669843
360.4	0.0010930753
360.5	0.0011663278
360.6	0.0012444893
360.7	0.0013859363
360.8	0.00154346
360.9	0.0018000627
361.0	0.002099326
361.1	0.0025726557
361.2	0.0031527059
361.3	0.004041774
361.4	0.0051815606
361.5	0.0060690085
361.6	0.00710845
361.7	0.0066413999
361.8	0.0062050365
361.9	0.0053856643
362.0	0.0046744897
362.1	0.0040157613
362.2	0.0034498608
362.3	0.0030595569
362.4	0.0027134105
362.5	0.0025198848
362.6	0.0023401618
362.7	0.0022846193
362.8	0.0022303951
362.9	0.002298167
363.0	0.0023679981
363.1	0.0025930736
363.2	0.0028395423
363.3	0.0032421037
363.4	0.0037017363
363.5	0.0040470323
363.6	0.0044245373
363.7	0.0050118352
363.8	0.005677089
363.9	0.0067827633
364.0	0.0081037795
364.1	0.0091161603
364.2	0.010255015
364.3	0.0097682162
364.4	0.0093045257
364.5	0.0079076191
364.6	0.0067204329
364.7	0.0056703406
364.8	0.004784329
364.9	0.0041971039
365.0	0.0036819544
365.1	0.0033937939
365.2	0.0031281856
365.3	0.003036872
365.4	0.0029482239
365.5	0.0030264952
365.6	0.0031068446
365.7	0.0033386119
365.8	0.0035876689
365.9	0.0038184249
366.0	0.0040640229
366.1	0.004493189
366.2	0.0049676756
366.3	0.0058577381
366.4	0.0069072739
366.5	0.0084010576
366.6	0.010217891
366.7	0.011850709
366.8	0.013744452
366.9	0.013690291
367.0	0.013636343
367.1	0.01187228
367.2	0.010336424
367.3	0.0087512146
367.4	0.0074091155
367.5	0.0064692456
367.6	0.0056486012
367.7	0.0051658168
367.8	0.004724296
367.9	0.0045335716
368.0	0.004350547
368.1	0.0043790778
368.2	0.0044077957
368.3	0.004644694
368.4	0.0048943246
368.5	0.0053398304
368.6	0.0058258885
368.7	0.0065399023
368.8	0.0073414247
368.9	0.0084215497
369.0	0.0096605907
369.1	0.010731707
369.2	0.011921583
369.3	0.01185376
369.4	0.011786322
369.5	0.010416012
369.6	0.0092050184
369.7	0.007778389
369.8	0.0065728641
369.9	0.0056260403
370.0	0.0048156068
370.1	0.0042675215
370.2	0.0037818162
370.3	0.0034899316
370.4	0.0032205749
370.5	0.0031020959
370.6	0.0029879755
370.7	0.0030027611
370.8	0.0030176199
370.9	0.0030868637
371.0	0.0031576964
371.1	0.0032986058
371.2	0.0034458032
371.3	0.0037733641
371.4	0.0041320632
371.5	0.0047278381
371.6	0.0054095139
371.7	0.006408302
371.8	0.0075915018
371.9	0.0090775289
372.0	0.010854444
372.1	0.012316907
372.2	0.013976413
372.3	0.014035764
372.4	0.014095368
372.5	0.012734686
372.6	0.011505356
372.7	0.01010388
372.8	0.008873119
372.9	0.0079657526
373.0	0.0071511736
373.1	0.0066820233
373.2	0.0062436514
373.3	0.0061013166
373.4	0.0059622266
373.5	0.0060999284
373.6	0.0062408106
373.7	0.0066823127
373.8	0.0071550486
373.9	0.0079887592
374.0	0.0089196142
374.1	0.010213115
374.2	0.011694195
374.3	0.012981766
374.4	0.014411103
374.5	0.014125325
374.6	0.013845214
374.7	0.011803563
374.8	0.010062979
374.9	0.0081456884
375.0	0.0065936973
375.1	0.0054149365
375.2	0.0044469037
375.3	0.0037859645
375.4	0.00322326
375.5	0.0028536041
375.6	0.0025263417
375.7	0.0023218237
375.8	0.0021338623
375.9	0.0020315269
376.0	0.0019340993
376.1	0.0019047603
376.2	0.0018758663
376.3	0.0019099436
376.4	0.0019446401
376.5	0.0020468975
376.6	0.0021545322
376.7	0.0023432178
376.8	0.0025484278
376.9	0.0028521001
377.0	0.0031919583
377.1	0.003618917
377.2	0.0041029861
377.3	0.0045334479
377.4	0.0050090713
377.5	0.0051000185
377.6	0.005192617
377.7	0.0047564075
377.8	0.0043568422
377.9	0.0037449741
378.0	0.0032190359
378.1	0.0027406191
378.2	0.0023333051
378.3	0.0020243262
378.4	0.0017562626
378.5	0.0015674785
378.6	0.0013989871
378.7	0.0012866846
378.8	0.0011833972
378.9	0.0011208369
379.0	0.001061584
379.1	0.0010342859
379.2	0.0010076897
379.3	0.0010089368
379.4	0.0010101855
379.5	0.0010384801
379.6	0.0010675673
379.7	0.0011252784
379.8	0.0011861093
379.9	0.0012778679
380.0	0.0013767249
380.1	0.0015041531
380.2	0.0016433758
380.3	0.001789008
380.4	0.0019475458
380.5	0.002051688
380.6	0.002161399
380.7	0.0021461363
380.8	0.0021309813
380.9	0.001989166
381.0	0.0018567883
381.1	0.0016671278
381.2	0.0014968401
381.3	0.0013301588
381.4	0.0011820384
381.5	0.0010601024
381.6	0.000950745
381.7	0.00086937313
381.8	0.00079496567
381.9	0.00074547875
382.0	0.00069907241
382.1	0.00067700823
382.2	0.00065564044
382.3	0.00066812015
382.4	0.00068083739
382.5	0.00075476074
382.6	0.00083671047
382.7	0.00082184696
382.8	0.00080724748
382.9	0.00074682022
383.0	0.0006909163
383.1	0.0007025231
383.2	0.00071432488
383.3	0.0007618065
383.4	0.00081244425
383.5	0.0008935082
383.6	0.00098266053
383.7	0.0011081403
383.8	0.0012496431
383.9	0.0014378133
384.0	0.001654318
384.1	0.0019231019
384.2	0.0022355562
384.3	0.0025737579
384.4	0.0029631237
384.5	0.0032771388
384.6	0.0036244314
384.7	0.0037578638
384.8	0.0038962084
384.9	0.0038082604
385.0	0.0037222975
385.1	0.0035349941
385.2	0.0033571155
385.3	0.0031897679
385.4	0.0030307622
385.5	0.0029317758
385.6	0.0028360224
385.7	0.0028166238
385.8	0.0027973578
385.9	0.002865637
386.0	0.0029355828
386.1	0.0031129145
386.2	0.0033009584
386.3	0.0036340449
386.4	0.0040007417
386.5	0.0045800533
386.6	0.0052432498
386.7	0.0062140565
386.8	0.0073646115
386.9	0.0087965823
387.0	0.010506985
387.1	0.0117103
387.2	0.013051425
387.3	0.012450267
387.4	0.011876798
387.5	0.010047897
387.6	0.0085006273
387.7	0.0070225025
387.8	0.0058014003
387.9	0.0049134928
388.0	0.00416148
388.1	0.003657161
388.2	0.0032139591
388.3	0.0029308295
388.4	0.0026726418
388.5	0.0025227675
388.6	0.0023812978
388.7	0.0023212069
388.8	0.0022626323
388.9	0.0022734996
389.0	0.0022844191
389.1	0.0023623897
389.2	0.0024430217
389.3	0.0025940015
389.4	0.0027543119
389.5	0.0029868877
389.6	0.0032391024
389.7	0.0035449121
389.8	0.0038795938
389.9	0.0041851095
390.0	0.0045146844
390.1	0.0046392766
390.2	0.0047673072
390.3	0.0045611931
390.4	0.0043639903
390.5	0.0039354784
390.6	0.0035490433
390.7	0.0031193377
390.8	0.0027416593
390.9	0.002413965
391.0	0.0021254381
391.1	0.0019017429
391.2	0.0017015909
391.3	0.0015559952
391.4	0.0014228573
391.5	0.00133189
391.6	0.0012467385
391.7	0.0011946764
391.8	0.0011447884
391.9	0.0011223984
392.0	0.0011004463
392.1	0.0011031057
392.2	0.0011057715
392.3	0.0011320386
392.4	0.0011589297
392.5	0.0012092305
392.6	0.0012617144
392.7	0.0013360642
392.8	0.0014147953
392.9	0.0015075457
393.0	0.0016063766
393.1	0.0016965712
393.2	0.0017918301
393.3	0.0018369276
393.4	0.0018831601
393.5	0.0018407381
393.6	0.0017992717
393.7	0.0016741322
393.8	0.0015576962
393.9	0.0014016642
394.0	0.0012612616
394.1	0.0011205137
394.2	0.00099547226
394.3	0.00088669509
394.4	0.00078980421
394.5	0.00071139538
394.6	0.00064077069
394.7	0.00058590949
394.8	0.00053574537
394.9	0.00049799953
395.0	0.00046291305
395.1	0.00043753554
395.2	0.00041354925
395.3	0.00039735716
395.4	0.00038179906
395.5	0.00037279093
395.6	0.00036399534
395.7	0.00036103033
395.8	0.00035808948
395.9	0.00036068065
396.0	0.00036329057
396.1	0.0003714975
396.2	0.00037988983
396.3	0.00039428616
396.4	0.00040922805
396.5	0.00043091549
396.6	0.00045375228
396.7	0.00048436972
396.8	0.00051705311
396.9	0.00055865276
397.0	0.00060359932
397.1	0.00065805943
397.2	0.00071743324
397.3	0.00078463407
397.4	0.0008581295
397.5	0.00093194145
397.6	0.0010121023
397.7	0.0010771636
397.8	0.0011464071
397.9	0.0011841518
398.0	0.0012231393
398.1	0.0012235178
398.2	0.0012238966
398.3	0.001192293
398.4	0.0011615055
398.5	0.0011142146
398.6	0.0010688491
398.7	0.0010219239
398.8	0.00097705893
398.9	0.00094093004
399.0	0.00090613709
399.1	0.00088697215
399.2	0.00086821255
399.3	0.00086518156
399.4	0.00086216116
399.5	0.0008493351
399.6	0.00083669986
399.7	0.00081891396
399.8	0.00080150614
399.9	0.00080538609
400.0	0.00080928483
400.1	0.00083395361
400.2	0.00085937435
400.3	0.0009044592
400.4	0.0009519093
400.5	0.0010219273
400.6	0.0010970954
400.7	0.0012016027
400.8	0.0013160651
400.9	0.001471712
401.0	0.0016457667
401.1	0.0018805888
401.2	0.0021489158
401.3	0.0025088991
401.4	0.0029291863
401.5	0.0034831121
401.6	0.0041417883
401.7	0.0049607541
401.8	0.005941656
401.9	0.0069803607
402.0	0.008200649
402.1	0.0090637257
402.2	0.010017637
402.3	0.010137069
402.4	0.010257926
402.5	0.0096903348
402.6	0.0091541497
402.7	0.0084257328
402.8	0.0077552778
402.9	0.0071729563
403.0	0.0066343597
403.1	0.0062539478
403.2	0.0058953487
403.3	0.0056912997
403.4	0.0054943133
403.5	0.0054370836
403.6	0.0053804501
403.7	0.0054551405
403.8	0.0055308678
403.9	0.0057394993
404.0	0.0059560006
404.1	0.0063163687
404.2	0.006698541
404.3	0.0072386814
404.4	0.0078223764
404.5	0.0085616683
404.6	0.0093708306
404.7	0.010267247
404.8	0.011249415
404.9	0.012104691
405.0	0.013024993
405.1	0.01345999
405.2	0.013909515
405.3	0.013639848
405.4	0.01337541
405.5	0.012553293
405.6	0.011781707
405.7	0.01081063
405.8	0.0099195916
405.9	0.0090749334
406.0	0.0083021983
406.1	0.0076657281
406.2	0.0070780516
406.3	0.0066363378
406.4	0.0062221897
406.5	0.0059391784
406.6	0.0056690396
406.7	0.0055136182
406.8	0.0053624577
406.9	0.0053149285
407.0	0.0052678206
407.1	0.0053200163
407.2	0.0053727292
407.3	0.0055271611
407.4	0.0056860319
407.5	0.005955331
407.6	0.0062373845
407.7	0.0066434623
407.8	0.0070759774
407.9	0.0076458986
408.0	0.0082617229
408.1	0.0090107271
408.2	0.0098276356
408.3	0.010712198
408.4	0.011676378
408.5	0.012514208
408.6	0.013412157
408.7	0.013858128
408.8	0.014318927
408.9	0.014084758
409.0	0.013854417
409.1	0.013029592
409.2	0.012253872
409.3	0.011211219
409.4	0.010257283
409.5	0.0092982632
409.6	0.0084289087
409.7	0.0076660743
409.8	0.006972278
409.9	0.0064049009
410.0	0.0058836947
410.1	0.0054750908
410.2	0.0050948632
410.3	0.0048069777
410.4	0.0045353593
410.5	0.0043383778
410.6	0.0041499518
410.7	0.0040228333
410.8	0.0038996086
410.9	0.0038283704
411.0	0.0037584336
411.1	0.0037343755
411.2	0.0037104714
411.3	0.0037288401
411.4	0.0037472998
411.5	0.0038063906
411.6	0.0038664132
411.7	0.0039669875
411.8	0.004070178
411.9	0.0042150532
412.0	0.0043650851
412.1	0.0045587311
412.2	0.0047609677
412.3	0.0050088922
412.4	0.0052697271
412.5	0.0055773471
412.6	0.0059029244
412.7	0.0062735722
412.8	0.0066674933
412.9	0.0070992802
413.0	0.0075590297
413.1	0.008040501
413.2	0.0085526396
413.3	0.0090577988
413.4	0.009592795
413.5	0.010077976
413.6	0.010587697
413.7	0.010994709
413.8	0.011417367
413.9	0.011685905
414.0	0.011960758
414.1	0.012047001
414.2	0.012133866
414.3	0.012025493
414.4	0.011918087
414.5	0.011636495
414.6	0.011361556
414.7	0.01095115
414.8	0.01055557
414.9	0.010068233
415.0	0.0096033957
415.1	0.0090862413
415.2	0.0085969364
415.3	0.0080862883
415.4	0.0076059721
415.5	0.007126302
415.6	0.0066768823
415.7	0.0062423628
415.8	0.0058361211
415.9	0.0054530532
416.0	0.005095129
416.1	0.0047643509
416.2	0.0044550471
416.3	0.0041739663
416.4	0.0039106196
416.5	0.0036747723
416.6	0.0034531489
416.7	0.0032573058
416.8	0.0030725699
416.9	0.0029114567
417.0	0.0027587916
417.1	0.0026275143
417.2	0.0025024837
417.3	0.0023967461
417.4	0.0022954763
417.5	0.0022116645
417.6	0.0021309129
417.7	0.0020661027
417.8	0.0020032637
417.9	0.0019551908
418.0	0.0019082716
418.1	0.0018752925
418.2	0.0018428832
418.3	0.0018239416
418.4	0.0018051947
418.5	0.0017998076
418.6	0.0017944366
418.7	0.001802706
418.8	0.0018110135
418.9	0.0018336723
419.0	0.0018566146
419.1	0.0018951142
419.2	0.0019344122
419.3	0.0019910585
419.4	0.0020493637
419.5	0.0021275051
419.6	0.0022086259
419.7	0.0023128803
419.8	0.0024220559
419.9	0.0025585247
420.0	0.0027026828
420.1	0.0028789878
420.2	0.0030667938
420.3	0.0032915312
420.4	0.0035327376
420.5	0.0038134442
420.6	0.0041164553
420.7	0.0044544233
420.8	0.0048201391
420.9	0.0052002705
421.0	0.0056103802
421.1	0.0059882524
421.2	0.0063915752
421.3	0.0066907531
421.4	0.007003935
421.5	0.0071411343
421.6	0.0072810211
421.7	0.0072152437
421.8	0.0071500605
421.9	0.0069131549
422.0	0.0066840988
422.1	0.0063557847
422.2	0.0060435969
422.3	0.0057011081
422.4	0.0053780281
422.5	0.0050690442
422.6	0.0047778124
422.7	0.0045218642
422.8	0.0042796273
422.9	0.0040795174
423.0	0.0038887643
423.1	0.0037401347
423.2	0.0035971858
423.3	0.0034939068
423.4	0.003393593
423.5	0.0033301884
423.6	0.0032679684
423.7	0.0032404977
423.8	0.0032132579
423.9	0.003219525
424.0	0.0032258043
424.1	0.0032653006
424.2	0.0033052805
424.3	0.0033789878
424.4	0.0034543388
424.5	0.0035643128
424.6	0.0036777879
424.7	0.0038262395
424.8	0.0039806832
424.9	0.0041681179
425.0	0.0043643781
425.1	0.0045866387
425.2	0.0048202181
425.3	0.005065419
425.4	0.005323093
425.5	0.0055698232
425.6	0.0058279895
425.7	0.006044591
425.8	0.0062692427
425.9	0.006416535
426.0	0.0065672878
426.1	0.0066108141
426.2	0.0066546288
426.3	0.0065828061
426.4	0.0065117586
426.5	0.0063439788
426.6	0.0061805219
426.7	0.0059566227
426.8	0.0057408347
426.9	0.0055022361
427.0	0.0052735541
427.1	0.0050507038
427.2	0.0048372708
427.3	0.0046472817
427.4	0.0044647546
427.5	0.0043148034
427.6	0.0041698883
427.7	0.0040616571
427.8	0.0039562351
427.9	0.0038893238
428.0	0.0038235442
428.1	0.003797586
428.2	0.0037718041
428.3	0.0037875209
428.4	0.0038033031
428.5	0.0038623819
428.6	0.0039223783
428.7	0.0040251337
428.8	0.004130581
428.9	0.0042706418
429.0	0.0044154518
429.1	0.0045785237
429.2	0.0047476182
429.3	0.0049285851
429.4	0.00511645
429.5	0.0053345258
429.6	0.0055618966
429.7	0.0058423822
429.8	0.0061370126
429.9	0.0064906255
430.0	0.0068646134
430.1	0.0072821681
430.2	0.0077251215
430.3	0.0081734035
430.4	0.0086476989
430.5	0.0090654031
430.6	0.0095032834
430.7	0.0098098099
430.8	0.010126223
430.9	0.010252665
431.0	0.010380686
431.1	0.010307783
431.2	0.010235391
431.3	0.010004049
431.4	0.0097779356
431.5	0.009462112
431.6	0.0091564894
431.7	0.008826658
431.8	0.0085087076
431.9	0.0082127671
432.0	0.0079271196
432.1	0.0076899758
432.2	0.0074599262
432.3	0.0072907725
432.4	0.0071254544
432.5	0.0070248983
432.6	0.0069257613
432.7	0.0068907748
432.8	0.0068559651
432.9	0.0068838208
433.0	0.0069117897
433.1	0.007003833
433.2	0.007097102
433.3	0.0072604639
433.4	0.007427586
433.5	0.0076731204
433.6	0.0079267714
433.7	0.0082650256
433.8	0.0086177139
433.9	0.0090540721
434.0	0.0095125253
434.1	0.010039102
434.2	0.010594828
434.3	0.011176553
434.4	0.011790218
434.5	0.012348409
434.6	0.012933026
434.7	0.013343036
434.8	0.013766043
434.9	0.013895261
435.0	0.014025692
435.1	0.013809728
435.2	0.01359709
435.3	0.013089066
435.4	0.012600023
435.5	0.011934541
435.6	0.011304207
435.7	0.010616584
435.8	0.0099707879
435.9	0.00934798
436.0	0.0087640748
436.1	0.0082429347
436.2	0.0077527833
436.3	0.0073385448
436.4	0.0069464395
436.5	0.0066299852
436.6	0.0063279474
436.7	0.0060961029
436.8	0.0058727527
436.9	0.005713044
437.0	0.0055576785
437.1	0.0054599843
437.2	0.0053640074
437.3	0.005320732
437.4	0.0052778057
437.5	0.0052834168
437.6	0.0052890338
437.7	0.0053394056
437.8	0.0053902571
437.9	0.0054821046
438.0	0.0055755171
438.1	0.0057059102
438.2	0.0058393527
438.3	0.0060046374
438.4	0.0061746006
438.5	0.0063678732
438.6	0.0065671955
438.7	0.0067746039
438.8	0.0069885626
438.9	0.0071862555
439.0	0.0073895406
439.1	0.0075441165
439.2	0.0077019258
439.3	0.0077772641
439.4	0.0078533393
439.5	0.0078236159
439.6	0.0077940049
439.7	0.007656208
439.8	0.0075208473
439.9	0.0072971351
440.0	0.0070800773
440.1	0.0068076007
440.2	0.0065456103
440.3	0.0062618785
440.4	0.0059904455
440.5	0.0057235829
440.6	0.0054686084
440.7	0.0052350689
440.8	0.0050115027
440.9	0.0048184265
441.0	0.0046327888
441.1	0.0044815767
441.2	0.0043353
441.3	0.0042245828
441.4	0.0041166932
441.5	0.0040442529
441.6	0.0039730873
441.7	0.0039368756
441.8	0.0039009939
441.9	0.0038994931
442.0	0.0038979929
442.1	0.0039301328
442.2	0.0039625378
442.3	0.0040275297
442.4	0.0040935877
442.5	0.0041913766
442.6	0.0042915016
442.7	0.0044240353
442.8	0.0045606621
442.9	0.0047321275
443.0	0.0049100394
443.1	0.0051239603
443.2	0.0053472013
443.3	0.0056011491
443.4	0.0058671572
443.5	0.006146499
443.6	0.0064391406
443.7	0.006710815
443.8	0.0069939516
443.9	0.0072048008
444.0	0.0074220066
444.1	0.0075107034
444.2	0.0076004602
444.3	0.0075260261
444.4	0.0074523209
444.5	0.0072210416
444.6	0.00699694
444.7	0.0066603311
444.8	0.0063399157
444.9	0.0059646639
445.0	0.0056116227
445.1	0.0052504978
445.2	0.0049126124
445.3	0.0045945798
445.4	0.004297136
445.5	0.004031932
445.6	0.0037830954
445.7	0.0035694892
445.8	0.0033679438
445.9	0.0032000864
446.0	0.0030405949
446.1	0.0029115926
446.2	0.0027880634
446.3	0.0026915967
446.4	0.0025984677
446.5	0.0025293466
446.6	0.0024620641
446.7	0.00241629
446.8	0.002371367
446.9	0.0023459956
447.0	0.0023208956
447.1	0.0023138278
447.2	0.0023067815
447.3	0.0023165244
447.4	0.0023263084
447.5	0.0023517079
447.6	0.0023773846
447.7	0.0024173186
447.8	0.0024579233
447.9	0.0025109395
448.0	0.0025650993
448.1	0.0026289561
448.2	0.0026944027
448.3	0.0027654374
448.4	0.0028383449
448.5	0.0029106931
448.6	0.0029848854
448.7	0.0030499222
448.8	0.0031163761
448.9	0.0031631461
449.0	0.003210618
449.1	0.0032279577
449.2	0.003245391
449.3	0.003225519
449.4	0.0032057687
449.5	0.003147631
449.6	0.0030905477
449.7	0.0030006293
449.8	0.0029133271
449.9	0.0028031953
450.0	0.0026972268
450.1	0.0025794764
450.2	0.0024668665
450.3	0.0023518655
450.4	0.0022422257
450.5	0.0021367881
450.6	0.0020363085
450.7	0.0019439354
450.8	0.0018557526
450.9	0.0017775654
451.0	0.0017026724
451.1	0.0016383846
451.2	0.0015765242
451.3	0.0015251788
451.4	0.0014755057
451.5	0.001435947
451.6	0.0013974489
451.7	0.00136859
451.8	0.001340327
451.9	0.0013212884
452.0	0.0013025203
452.1	0.0012926966
452.2	0.0012829469
452.3	0.0012820392
452.4	0.0012811321
452.5	0.0012891707
452.6	0.0012972597
452.7	0.0013146289
452.8	0.0013322306
452.9	0.0013597019
453.0	0.0013877397
453.1	0.0014265108
453.2	0.0014663651
453.3	0.0015180871
453.4	0.0015716335
453.5	0.0016383801
453.6	0.0017079613
453.7	0.0017920636
453.8	0.0018803071
453.9	0.0019840363
454.0	0.0020934879
454.1	0.0022188596
454.2	0.0023517394
454.3	0.0025007685
454.4	0.0026592415
454.5	0.0028337076
454.6	0.00301962
454.7	0.0032186875
454.8	0.0034308784
454.9	0.0036472215
455.0	0.0038772066
455.1	0.004093963
455.2	0.0043228372
455.3	0.0045138425
455.4	0.0047132874
455.5	0.0048491126
455.6	0.004988852
455.7	0.005048148
455.8	0.0051081489
455.9	0.0050876675
456.0	0.0050672682
456.1	0.0049826083
456.2	0.0048993628
456.3	0.0047763257
456.4	0.0046563784
456.5	0.0045204544
456.6	0.0043884982
456.7	0.0042587888
456.8	0.0041329131
456.9	0.0040211382
457.0	0.0039123862
457.1	0.0038245839
457.2	0.003738752
457.3	0.0036775108
457.4	0.0036172727
457.5	0.0035835171
457.6	0.0035500765
457.7	0.0035442221
457.8	0.0035383774
457.9	0.0035609928
458.0	0.0035837528
458.1	0.0036359658
458.2	0.0036889395
458.3	0.0037728502
458.4	0.0038586696
458.5	0.0039777897
458.6	0.0041005871
458.7	0.0042597782
458.8	0.0044251493
458.9	0.004629515
459.0	0.0048433189
459.1	0.0050959348
459.2	0.0053617266
459.3	0.0056597296
459.4	0.0059742956
459.5	0.0063024685
459.6	0.0066486682
459.7	0.0069713152
459.8	0.0073096197
459.9	0.0075665912
460.0	0.0078325966
460.1	0.007951204
460.2	0.0080716075
460.3	0.0080002863
460.4	0.0079295953
460.5	0.0076725972
460.6	0.0074239283
460.7	0.0070412051
460.8	0.0066782122
460.9	0.0062489693
461.0	0.005847316
461.1	0.0054338571
461.2	0.0050496336
461.3	0.0046853406
461.4	0.0043473286
461.5	0.0040426349
461.6	0.0037592964
461.7	0.0035118914
461.8	0.0032807685
461.9	0.00308319
462.0	0.0028975102
462.1	0.0027412746
462.2	0.0025934633
462.3	0.0024708561
462.4	0.0023540453
462.5	0.0022586863
462.6	0.0021671903
462.7	0.002094059
462.8	0.0020233955
462.9	0.0019686633
463.0	0.0019154115
463.1	0.0018762345
463.2	0.0018378588
463.3	0.0018121906
463.4	0.0017868808
463.5	0.001773322
463.6	0.0017598661
463.7	0.0017575519
463.8	0.0017552408
463.9	0.0017637601
464.0	0.0017723207
464.1	0.0017916584
464.2	0.001811207
464.3	0.0018417008
464.4	0.001872708
464.5	0.0019150063
464.6	0.00195826
464.7	0.0020132645
464.8	0.0020698139
464.9	0.0021385823
465.0	0.0022096355
465.1	0.0022932179
465.2	0.0023799619
465.3	0.002479133
465.4	0.0025824364
465.5	0.0026972727
465.6	0.0028172155
465.7	0.0029464295
465.8	0.0030815701
465.9	0.0032215416
466.0	0.0033678709
466.1	0.003511528
466.2	0.0036613128
466.3	0.0037974158
466.4	0.0039385781
466.5	0.0040523163
466.6	0.004169339
466.7	0.0042450391
466.8	0.0043221136
466.9	0.004347795
467.0	0.004373629
467.1	0.0043454155
467.2	0.0043173841
467.3	0.0042410552
467.4	0.0041660759
467.5	0.0040546947
467.6	0.0039462913
467.7	0.0038155654
467.8	0.00368917
467.9	0.0035532623
468.0	0.0034223615
468.1	0.0032917084
468.2	0.0031660431
468.3	0.0030470874
468.4	0.0029326012
468.5	0.0028285764
468.6	0.0027282417
468.7	0.0026402281
468.8	0.0025550538
468.9	0.0024828937
469.0	0.0024127717
469.1	0.0023557267
469.2	0.0023000305
469.3	0.0022572019
469.4	0.0022151708
469.5	0.0021857522
469.6	0.0021567243
469.7	0.0021401498
469.8	0.0021237028
469.9	0.0021197415
470.0	0.0021157875
470.1	0.0021246174
470.2	0.0021334842
470.3	0.0021557756
470.4	0.0021782999
470.5	0.0022153279
470.6	0.0022529853
470.7	0.0023067958
470.8	0.0023618916
470.9	0.0024355291
471.0	0.0025114624
471.1	0.0026091844
471.2	0.0027107088
471.3	0.0028377727
471.4	0.0029707927
471.5	0.0031317063
471.6	0.0033013359
471.7	0.0034970003
471.8	0.0037042614
471.9	0.0039366143
472.0	0.0041835417
472.1	0.0044674666
472.2	0.0047706607
472.3	0.0051296436
472.4	0.0055156393
472.5	0.0059704156
472.6	0.0064626893
472.7	0.0070267579
472.8	0.0076400589
472.9	0.0083117926
473.0	0.009042587
473.1	0.0097879443
473.2	0.010594739
473.3	0.011326326
473.4	0.01210843
473.5	0.012683875
473.6	0.013286668
473.7	0.013557815
473.8	0.013834495
473.9	0.013735464
474.0	0.013637143
474.1	0.013229001
474.2	0.012833073
474.3	0.012254528
474.4	0.011702065
474.5	0.011086448
474.6	0.010503218
474.7	0.009935389
474.8	0.0093982585
474.9	0.0089161051
475.0	0.0084586874
475.1	0.008070839
475.2	0.0077007743
475.3	0.0074021618
475.4	0.0071151286
475.5	0.0068961664
475.6	0.0066839427
475.7	0.0065347539
475.8	0.006388895
475.9	0.0063006631
476.0	0.0062136497
476.1	0.006178875
476.2	0.0061442949
476.3	0.0061577556
476.4	0.0061712458
476.5	0.0062321903
476.6	0.0062937367
476.7	0.0064066358
476.8	0.00652156
476.9	0.0066938915
477.0	0.0068707768
477.1	0.0071106619
477.2	0.0073589224
477.3	0.0076739169
477.4	0.0080023946
477.5	0.0083975356
477.6	0.0088121878
477.7	0.0092850921
477.8	0.0097833747
477.9	0.010314856
478.0	0.010875209
